optimal_tour,optimal_tour_length,simulated_annealing_tour,simulated_annealing_tour_length,score,time
"{1, 17, 15, 19, 5, 9, 4, 6, 16, 7, 2, 20, 11, 8, 18, 14, 10, 13, 12, 3, 1}",3.917590,"{1, 3, 12, 10, 13, 14, 8, 11, 18, 7, 2, 20, 6, 16, 4, 9, 5, 19, 15, 17, 1}",3.979071,0.015693,0.046746
"{1, 12, 5, 7, 2, 6, 8, 4, 10, 16, 9, 14, 15, 13, 18, 19, 17, 20, 11, 3, 1}",3.763766,"{1, 3, 19, 18, 13, 15, 14, 9, 16, 10, 4, 8, 6, 2, 12, 5, 7, 17, 20, 11, 1}",3.899503,0.036064,0.046719
"{1, 6, 5, 19, 7, 10, 3, 14, 16, 9, 13, 2, 11, 8, 12, 18, 4, 17, 20, 15, 1}",3.771707,"{1, 6, 5, 19, 7, 10, 3, 14, 16, 9, 13, 2, 11, 8, 12, 18, 4, 17, 20, 15, 1}",3.771707,0.000000,0.046620
"{1, 14, 19, 18, 17, 7, 12, 15, 13, 2, 3, 4, 6, 10, 8, 5, 16, 9, 11, 20, 1}",3.972011,"{1, 20, 11, 16, 5, 8, 9, 4, 6, 10, 3, 2, 13, 15, 12, 7, 17, 18, 19, 14, 1}",4.190011,0.054884,0.046733
"{1, 9, 12, 14, 7, 16, 13, 11, 15, 18, 3, 10, 17, 19, 6, 4, 5, 20, 8, 2, 1}",3.378244,"{1, 9, 12, 2, 16, 7, 14, 13, 11, 15, 18, 3, 10, 17, 19, 6, 4, 5, 20, 8, 1}",3.503719,0.037142,0.046926
"{1, 8, 5, 10, 14, 4, 2, 12, 13, 17, 7, 6, 3, 16, 15, 18, 11, 19, 9, 20, 1}",3.823393,"{1, 20, 9, 11, 18, 19, 15, 16, 3, 6, 7, 17, 13, 12, 2, 4, 14, 10, 5, 8, 1}",3.831639,0.002157,0.047017
"{1, 18, 10, 15, 4, 12, 14, 16, 7, 3, 19, 2, 8, 11, 6, 5, 13, 17, 9, 20, 1}",4.247882,"{1, 20, 9, 17, 13, 5, 6, 11, 4, 12, 14, 8, 7, 2, 19, 3, 16, 18, 15, 10, 1}",4.360528,0.026518,0.046619
"{1, 15, 7, 6, 10, 2, 11, 18, 20, 14, 17, 9, 12, 8, 5, 19, 3, 16, 4, 13, 1}",4.132210,"{1, 13, 19, 5, 17, 14, 18, 11, 20, 9, 8, 12, 3, 16, 4, 15, 7, 10, 2, 6, 1}",4.648108,0.124848,0.046758
"{1, 8, 19, 16, 15, 9, 3, 6, 7, 11, 5, 10, 4, 12, 13, 20, 17, 14, 18, 2, 1}",3.525685,"{1, 2, 18, 14, 17, 20, 13, 12, 4, 10, 7, 5, 11, 3, 6, 9, 15, 16, 19, 8, 1}",3.553520,0.007895,0.046898
"{1, 16, 17, 19, 12, 4, 3, 7, 11, 8, 10, 13, 5, 14, 20, 9, 2, 6, 18, 15, 1}",3.905710,"{1, 16, 17, 19, 12, 4, 3, 7, 11, 8, 10, 5, 14, 20, 13, 9, 2, 6, 18, 15, 1}",3.953143,0.012145,0.046829
"{1, 17, 13, 5, 15, 8, 12, 14, 10, 18, 7, 20, 2, 4, 19, 11, 3, 16, 6, 9, 1}",3.717619,"{1, 17, 13, 5, 15, 12, 8, 4, 2, 14, 10, 18, 7, 20, 3, 16, 11, 19, 6, 9, 1}",3.871841,0.041484,0.046982
"{1, 9, 17, 7, 16, 8, 3, 10, 15, 18, 11, 6, 20, 13, 2, 19, 12, 4, 5, 14, 1}",3.577664,"{1, 14, 5, 4, 12, 19, 2, 13, 20, 6, 11, 18, 15, 10, 3, 8, 16, 7, 17, 9, 1}",3.577664,0.000000,0.046982
"{1, 6, 13, 4, 20, 11, 10, 2, 8, 3, 19, 14, 7, 5, 12, 18, 9, 15, 16, 17, 1}",3.228782,"{1, 17, 16, 15, 9, 18, 12, 5, 7, 14, 19, 3, 8, 2, 11, 10, 20, 4, 13, 6, 1}",3.228195,-0.000182,0.047044
"{1, 7, 16, 5, 12, 6, 18, 9, 19, 10, 15, 14, 8, 3, 13, 4, 2, 11, 17, 20, 1}",4.081142,"{1, 15, 7, 16, 5, 12, 6, 10, 18, 9, 19, 14, 8, 3, 13, 4, 2, 11, 17, 20, 1}",4.157680,0.018754,0.047292
"{1, 20, 10, 16, 2, 7, 3, 4, 5, 14, 8, 12, 13, 18, 17, 6, 19, 9, 15, 11, 1}",3.664843,"{1, 20, 10, 16, 2, 7, 3, 4, 5, 14, 8, 12, 13, 18, 17, 6, 19, 9, 15, 11, 1}",3.664843,0.000000,0.047143
"{1, 7, 5, 15, 3, 17, 11, 8, 14, 18, 4, 10, 2, 16, 19, 13, 20, 6, 12, 9, 1}",3.952109,"{1, 7, 19, 16, 2, 10, 4, 18, 14, 8, 17, 11, 3, 15, 5, 9, 12, 6, 20, 13, 1}",3.970275,0.004597,0.046773
"{1, 19, 5, 2, 3, 7, 16, 14, 4, 12, 10, 15, 18, 8, 11, 9, 17, 13, 20, 6, 1}",3.612699,"{1, 6, 20, 13, 17, 9, 11, 18, 15, 10, 12, 8, 14, 4, 3, 16, 7, 2, 5, 19, 1}",3.783376,0.047244,0.046855
"{1, 14, 3, 2, 4, 16, 12, 7, 8, 20, 10, 13, 9, 15, 6, 18, 17, 5, 19, 11, 1}",3.657365,"{1, 14, 3, 2, 4, 16, 12, 7, 8, 20, 10, 13, 9, 15, 6, 18, 17, 5, 19, 11, 1}",3.657365,0.000000,0.047075
"{1, 12, 4, 3, 9, 10, 15, 20, 5, 2, 16, 19, 18, 7, 13, 14, 17, 8, 6, 11, 1}",3.789079,"{1, 11, 6, 8, 17, 14, 13, 7, 18, 10, 15, 19, 16, 2, 5, 20, 3, 4, 9, 12, 1}",3.891653,0.027071,0.047503
"{1, 18, 4, 11, 3, 10, 16, 20, 7, 13, 19, 5, 9, 6, 12, 15, 2, 14, 17, 8, 1}",3.423435,"{1, 8, 17, 14, 2, 15, 12, 6, 9, 5, 19, 13, 7, 20, 16, 10, 3, 11, 4, 18, 1}",3.423435,0.000000,0.046730
"{1, 16, 17, 6, 2, 20, 7, 10, 13, 9, 18, 19, 3, 15, 8, 11, 12, 5, 14, 4, 1}",3.435892,"{1, 16, 17, 6, 20, 7, 10, 13, 9, 18, 19, 3, 15, 8, 11, 12, 5, 2, 14, 4, 1}",3.610081,0.050697,0.046780
"{1, 11, 3, 16, 4, 5, 13, 14, 10, 17, 7, 6, 18, 19, 2, 8, 15, 9, 12, 20, 1}",3.554346,"{1, 20, 12, 9, 15, 8, 2, 19, 18, 6, 7, 17, 10, 14, 13, 5, 4, 16, 3, 11, 1}",3.554346,0.000000,0.046696
"{1, 12, 3, 4, 7, 9, 19, 5, 15, 11, 2, 10, 18, 14, 17, 20, 13, 16, 8, 6, 1}",3.637127,"{1, 6, 8, 16, 13, 20, 17, 14, 18, 10, 2, 11, 15, 5, 19, 9, 7, 4, 3, 12, 1}",3.637127,0.000000,0.046663
"{1, 12, 3, 19, 18, 14, 8, 17, 4, 16, 11, 2, 7, 15, 13, 10, 9, 6, 5, 20, 1}",3.715292,"{1, 12, 14, 18, 19, 3, 20, 5, 6, 9, 10, 13, 15, 7, 2, 11, 16, 4, 17, 8, 1}",3.797882,0.022230,0.046845
"{1, 5, 9, 14, 15, 20, 11, 3, 4, 19, 18, 13, 2, 6, 16, 17, 12, 8, 10, 7, 1}",3.718493,"{1, 7, 10, 8, 12, 17, 16, 6, 2, 13, 18, 19, 4, 3, 11, 20, 15, 14, 9, 5, 1}",3.718493,0.000000,0.046876
"{1, 4, 9, 19, 11, 5, 13, 2, 12, 14, 16, 6, 20, 8, 10, 18, 7, 17, 15, 3, 1}",4.092515,"{1, 4, 9, 19, 11, 5, 13, 12, 14, 16, 2, 8, 6, 20, 10, 18, 7, 17, 15, 3, 1}",4.198411,0.025876,0.046842
"{1, 6, 18, 2, 13, 14, 17, 8, 4, 10, 12, 15, 19, 9, 20, 7, 16, 3, 5, 11, 1}",4.239973,"{1, 6, 18, 4, 7, 20, 9, 19, 15, 12, 10, 8, 17, 14, 13, 2, 5, 3, 16, 11, 1}",4.431314,0.045128,0.046793
"{1, 12, 5, 6, 2, 7, 13, 9, 17, 10, 19, 18, 14, 20, 11, 3, 16, 15, 8, 4, 1}",3.917912,"{1, 12, 5, 2, 7, 13, 9, 17, 18, 14, 19, 10, 20, 11, 3, 16, 15, 8, 4, 6, 1}",3.945366,0.007007,0.046805
"{1, 8, 9, 18, 6, 15, 7, 10, 4, 2, 19, 3, 5, 11, 12, 20, 17, 13, 14, 16, 1}",3.480888,"{1, 8, 9, 18, 6, 15, 7, 10, 19, 2, 3, 4, 5, 11, 12, 20, 17, 13, 14, 16, 1}",3.529098,0.013850,0.046615
"{1, 19, 7, 12, 8, 17, 11, 10, 6, 2, 4, 18, 3, 14, 16, 20, 15, 13, 5, 9, 1}",4.064187,"{1, 9, 5, 13, 15, 20, 16, 3, 18, 4, 2, 14, 17, 8, 6, 10, 11, 12, 7, 19, 1}",4.335793,0.066829,0.046737
"{1, 8, 20, 3, 11, 4, 18, 7, 15, 13, 5, 16, 14, 10, 9, 6, 17, 19, 2, 12, 1}",3.822899,"{1, 8, 20, 3, 11, 4, 18, 7, 15, 13, 5, 16, 14, 10, 9, 6, 17, 19, 2, 12, 1}",3.822899,0.000000,0.047289
"{1, 3, 7, 4, 5, 2, 14, 17, 16, 8, 19, 11, 15, 12, 13, 18, 20, 6, 10, 9, 1}",3.894331,"{1, 9, 10, 6, 20, 18, 13, 12, 15, 11, 19, 8, 16, 17, 14, 2, 5, 4, 7, 3, 1}",3.894331,0.000000,0.046802
"{1, 5, 8, 20, 11, 15, 17, 3, 4, 2, 9, 6, 14, 16, 7, 12, 18, 19, 13, 10, 1}",4.088240,"{1, 10, 13, 19, 18, 12, 7, 16, 14, 6, 9, 2, 4, 3, 17, 15, 11, 20, 8, 5, 1}",4.088240,0.000000,0.046954
"{1, 3, 11, 16, 12, 4, 8, 15, 6, 2, 18, 13, 5, 14, 20, 7, 19, 17, 9, 10, 1}",3.250326,"{1, 3, 11, 16, 12, 4, 8, 15, 6, 2, 5, 14, 20, 18, 13, 7, 19, 17, 9, 10, 1}",3.317818,0.020765,0.046768
"{1, 18, 14, 11, 15, 10, 5, 7, 3, 19, 2, 4, 20, 6, 17, 12, 8, 9, 16, 13, 1}",4.137674,"{1, 13, 16, 9, 8, 12, 17, 6, 20, 4, 2, 19, 3, 7, 5, 10, 15, 11, 14, 18, 1}",4.137674,0.000000,0.047119
"{1, 15, 7, 3, 17, 12, 18, 20, 4, 13, 11, 14, 6, 5, 10, 2, 16, 19, 9, 8, 1}",3.423736,"{1, 15, 7, 3, 17, 12, 18, 20, 4, 13, 11, 14, 6, 5, 10, 2, 16, 19, 9, 8, 1}",3.423736,0.000000,0.046724
"{1, 4, 5, 7, 20, 13, 18, 8, 2, 11, 6, 17, 12, 9, 16, 3, 15, 19, 10, 14, 1}",4.301407,"{1, 14, 10, 15, 3, 16, 9, 12, 17, 6, 11, 2, 19, 8, 18, 13, 20, 7, 5, 4, 1}",4.441627,0.032599,0.046830
"{1, 9, 3, 10, 16, 18, 4, 2, 6, 14, 5, 20, 11, 13, 17, 12, 15, 8, 19, 7, 1}",3.403972,"{1, 9, 15, 17, 12, 2, 4, 3, 10, 16, 18, 6, 14, 5, 20, 11, 13, 8, 19, 7, 1}",3.824013,0.123397,0.046682
"{1, 19, 12, 2, 18, 8, 4, 17, 13, 10, 16, 14, 11, 7, 20, 3, 15, 9, 5, 6, 1}",3.470567,"{1, 19, 5, 15, 9, 12, 2, 18, 8, 4, 17, 13, 10, 16, 14, 11, 7, 20, 3, 6, 1}",3.480389,0.002830,0.046803
"{1, 5, 20, 4, 11, 18, 3, 16, 8, 2, 13, 17, 10, 15, 14, 7, 6, 19, 12, 9, 1}",4.216718,"{1, 9, 12, 19, 6, 10, 13, 17, 2, 8, 16, 3, 18, 11, 4, 20, 5, 7, 14, 15, 1}",4.490800,0.064999,0.046499
"{1, 19, 12, 4, 8, 14, 18, 20, 13, 2, 9, 10, 6, 15, 5, 3, 7, 17, 11, 16, 1}",3.801483,"{1, 19, 12, 4, 8, 14, 18, 20, 13, 2, 9, 10, 6, 15, 5, 3, 7, 17, 11, 16, 1}",3.801483,0.000000,0.046691
"{1, 2, 11, 18, 19, 13, 5, 12, 14, 9, 6, 8, 7, 15, 4, 3, 16, 17, 20, 10, 1}",3.732325,"{1, 10, 20, 17, 16, 3, 4, 15, 7, 8, 6, 9, 14, 12, 5, 13, 19, 18, 11, 2, 1}",3.732324,0.000000,0.046664
"{1, 2, 12, 5, 3, 10, 8, 11, 19, 15, 6, 4, 16, 13, 18, 17, 9, 14, 7, 20, 1}",4.003086,"{1, 20, 7, 14, 9, 17, 18, 13, 16, 4, 6, 11, 8, 10, 5, 3, 15, 19, 12, 2, 1}",4.168091,0.041220,0.046674
"{1, 11, 10, 20, 5, 6, 4, 8, 18, 13, 3, 9, 12, 17, 15, 2, 7, 16, 14, 19, 1}",3.675854,"{1, 11, 10, 20, 5, 6, 4, 8, 18, 13, 3, 9, 12, 17, 15, 2, 7, 16, 14, 19, 1}",3.675854,0.000000,0.046965
"{1, 15, 7, 20, 5, 13, 19, 3, 2, 18, 8, 16, 12, 11, 10, 14, 6, 9, 4, 17, 1}",4.154757,"{1, 15, 17, 4, 7, 20, 5, 13, 19, 3, 2, 18, 8, 16, 12, 11, 10, 14, 6, 9, 1}",4.189637,0.008395,0.046798
"{1, 8, 3, 6, 11, 2, 18, 15, 10, 20, 13, 16, 19, 5, 7, 17, 12, 4, 14, 9, 1}",4.147906,"{1, 8, 3, 6, 11, 2, 18, 15, 10, 20, 13, 16, 19, 5, 7, 17, 12, 4, 14, 9, 1}",4.147906,0.000000,0.046451
"{1, 18, 16, 7, 19, 12, 11, 14, 2, 13, 17, 4, 5, 8, 9, 15, 6, 10, 20, 3, 1}",3.686344,"{1, 18, 16, 13, 17, 14, 2, 7, 19, 12, 11, 4, 5, 8, 9, 15, 6, 10, 20, 3, 1}",3.738661,0.014192,0.046670
"{1, 12, 18, 9, 8, 17, 2, 4, 15, 13, 5, 6, 10, 16, 20, 19, 14, 3, 7, 11, 1}",3.777447,"{1, 11, 7, 3, 2, 14, 19, 20, 16, 10, 6, 5, 13, 4, 17, 8, 15, 9, 18, 12, 1}",3.867203,0.023761,0.046874
"{1, 14, 10, 16, 6, 2, 8, 17, 15, 3, 9, 13, 7, 18, 4, 5, 11, 12, 19, 20, 1}",3.351056,"{1, 20, 19, 12, 11, 5, 4, 18, 7, 13, 9, 3, 15, 17, 8, 2, 6, 16, 10, 14, 1}",3.351056,0.000000,0.046733
"{1, 14, 15, 20, 8, 17, 2, 10, 3, 9, 18, 5, 11, 12, 19, 4, 6, 16, 7, 13, 1}",4.270245,"{1, 14, 15, 20, 8, 17, 2, 10, 3, 9, 18, 5, 11, 16, 12, 19, 4, 6, 7, 13, 1}",4.374611,0.024440,0.046899
"{1, 20, 16, 5, 8, 7, 10, 3, 9, 17, 15, 14, 6, 13, 18, 11, 2, 12, 4, 19, 1}",3.563065,"{1, 20, 16, 5, 8, 7, 10, 3, 9, 17, 15, 14, 11, 6, 13, 18, 2, 12, 4, 19, 1}",3.609201,0.012948,0.046838
"{1, 19, 4, 13, 6, 7, 10, 12, 18, 9, 8, 11, 17, 5, 2, 20, 15, 16, 3, 14, 1}",3.701882,"{1, 6, 7, 10, 12, 18, 9, 8, 11, 4, 13, 19, 17, 5, 2, 20, 15, 16, 3, 14, 1}",3.856773,0.041841,0.046926
"{1, 9, 17, 15, 4, 12, 16, 20, 19, 5, 2, 3, 14, 18, 8, 10, 13, 11, 7, 6, 1}",3.598574,"{1, 9, 17, 15, 4, 12, 16, 20, 5, 19, 2, 3, 14, 18, 13, 10, 8, 11, 7, 6, 1}",3.761048,0.045150,0.046727
"{1, 4, 3, 16, 8, 9, 17, 6, 13, 15, 14, 10, 12, 7, 11, 5, 18, 20, 19, 2, 1}",3.839532,"{1, 4, 3, 16, 18, 5, 10, 14, 8, 9, 17, 6, 13, 15, 7, 12, 11, 19, 20, 2, 1}",3.974213,0.035077,0.047021
"{1, 4, 19, 16, 8, 14, 11, 13, 20, 17, 2, 10, 5, 18, 9, 3, 12, 6, 15, 7, 1}",3.436557,"{1, 4, 19, 16, 8, 14, 11, 13, 17, 20, 2, 10, 5, 18, 9, 3, 12, 6, 15, 7, 1}",3.436214,-0.000100,0.046647
"{1, 18, 12, 3, 10, 8, 19, 20, 15, 17, 14, 9, 11, 16, 4, 5, 13, 7, 2, 6, 1}",3.750520,"{1, 18, 12, 3, 10, 8, 19, 20, 15, 9, 17, 14, 11, 16, 4, 5, 13, 7, 2, 6, 1}",3.767331,0.004482,0.046713
"{1, 2, 6, 15, 8, 19, 4, 9, 5, 7, 13, 12, 11, 10, 18, 16, 20, 17, 14, 3, 1}",4.354247,"{1, 2, 8, 6, 15, 3, 19, 4, 9, 5, 7, 13, 12, 11, 10, 14, 17, 20, 16, 18, 1}",4.728374,0.085922,0.047007
"{1, 10, 14, 20, 2, 11, 7, 9, 15, 12, 16, 17, 3, 13, 18, 8, 19, 6, 4, 5, 1}",3.533118,"{1, 10, 14, 4, 20, 2, 11, 7, 9, 15, 12, 16, 17, 3, 13, 18, 8, 19, 6, 5, 1}",3.614375,0.022999,0.046886
"{1, 12, 4, 15, 19, 9, 7, 5, 10, 14, 8, 17, 6, 18, 2, 20, 13, 11, 3, 16, 1}",3.685374,"{1, 12, 4, 15, 19, 9, 7, 5, 10, 14, 8, 17, 6, 18, 2, 20, 13, 11, 3, 16, 1}",3.685374,0.000000,0.046823
"{1, 18, 3, 6, 2, 11, 10, 20, 13, 7, 9, 12, 4, 8, 15, 16, 17, 14, 5, 19, 1}",4.090497,"{1, 19, 5, 14, 17, 16, 15, 8, 4, 9, 7, 13, 12, 20, 10, 11, 2, 6, 3, 18, 1}",4.155607,0.015917,0.047126
"{1, 18, 6, 12, 20, 11, 19, 10, 16, 5, 7, 9, 8, 17, 14, 15, 2, 3, 4, 13, 1}",3.914022,"{1, 13, 4, 3, 2, 15, 14, 17, 8, 9, 7, 5, 16, 10, 19, 11, 20, 12, 6, 18, 1}",3.914022,0.000000,0.046818
"{1, 11, 18, 10, 19, 4, 7, 5, 14, 17, 6, 13, 8, 3, 16, 2, 15, 12, 9, 20, 1}",3.949596,"{1, 20, 9, 12, 15, 2, 16, 3, 8, 13, 6, 17, 14, 5, 7, 4, 19, 10, 18, 11, 1}",3.949596,0.000000,0.046710
"{1, 16, 18, 10, 17, 8, 13, 9, 20, 6, 3, 4, 14, 11, 12, 7, 15, 5, 2, 19, 1}",4.277833,"{1, 19, 2, 7, 12, 11, 14, 15, 5, 3, 6, 20, 4, 9, 13, 8, 17, 10, 18, 16, 1}",4.307727,0.006988,0.046713
"{1, 2, 19, 20, 17, 14, 12, 8, 4, 5, 11, 16, 7, 13, 18, 3, 15, 10, 6, 9, 1}",4.160248,"{1, 2, 19, 20, 17, 14, 12, 8, 4, 5, 11, 16, 7, 13, 18, 3, 15, 10, 6, 9, 1}",4.160248,0.000000,0.046500
"{1, 12, 15, 14, 2, 19, 8, 17, 11, 5, 13, 18, 4, 10, 3, 6, 20, 9, 7, 16, 1}",3.507866,"{1, 12, 15, 14, 2, 19, 8, 17, 11, 5, 13, 18, 4, 10, 3, 6, 20, 9, 7, 16, 1}",3.507866,0.000000,0.046672
"{1, 9, 13, 4, 18, 14, 7, 10, 8, 19, 12, 15, 2, 5, 3, 17, 20, 11, 16, 6, 1}",4.328794,"{1, 9, 13, 4, 18, 14, 10, 7, 8, 19, 12, 15, 2, 3, 17, 5, 20, 11, 16, 6, 1}",4.339094,0.002379,0.046640
"{1, 3, 13, 15, 16, 7, 6, 12, 11, 17, 9, 5, 20, 14, 4, 19, 18, 10, 2, 8, 1}",3.986992,"{1, 8, 2, 10, 4, 19, 18, 20, 14, 5, 9, 17, 7, 6, 11, 12, 16, 15, 13, 3, 1}",4.018051,0.007790,0.046743
"{1, 6, 18, 13, 2, 10, 3, 8, 12, 16, 14, 7, 19, 4, 11, 9, 17, 15, 20, 5, 1}",3.616348,"{1, 6, 18, 13, 2, 10, 3, 8, 12, 16, 14, 7, 19, 4, 11, 9, 17, 15, 20, 5, 1}",3.616348,0.000000,0.046723
"{1, 17, 9, 6, 14, 16, 12, 7, 3, 11, 8, 5, 19, 20, 2, 10, 15, 13, 18, 4, 1}",3.955445,"{1, 4, 18, 15, 13, 10, 2, 20, 19, 5, 8, 11, 12, 16, 7, 3, 14, 6, 9, 17, 1}",4.002375,0.011865,0.047092
"{1, 4, 2, 10, 7, 15, 17, 20, 5, 13, 14, 6, 19, 11, 8, 12, 18, 16, 3, 9, 1}",3.649782,"{1, 4, 2, 10, 7, 15, 17, 20, 5, 13, 14, 6, 19, 11, 8, 12, 18, 16, 3, 9, 1}",3.649782,0.000000,0.046904
"{1, 12, 9, 19, 8, 18, 16, 15, 4, 17, 13, 6, 20, 14, 11, 7, 10, 2, 5, 3, 1}",3.859928,"{1, 14, 19, 8, 18, 16, 15, 4, 17, 13, 6, 20, 11, 7, 10, 2, 5, 3, 12, 9, 1}",4.088724,0.059275,0.046802
"{1, 6, 2, 19, 12, 20, 15, 4, 8, 5, 7, 13, 9, 3, 11, 18, 17, 10, 14, 16, 1}",3.954786,"{1, 6, 2, 19, 12, 20, 15, 4, 8, 5, 7, 13, 9, 3, 11, 18, 17, 10, 14, 16, 1}",3.954786,0.000000,0.046923
"{1, 2, 13, 8, 6, 16, 11, 19, 15, 4, 18, 10, 9, 20, 14, 17, 5, 3, 12, 7, 1}",3.904255,"{1, 7, 12, 14, 17, 5, 3, 15, 11, 19, 4, 20, 9, 10, 18, 6, 16, 8, 13, 2, 1}",4.072297,0.043041,0.047039
"{1, 4, 12, 2, 18, 10, 16, 9, 5, 3, 15, 13, 14, 7, 17, 11, 8, 19, 20, 6, 1}",3.698247,"{1, 6, 20, 19, 8, 11, 17, 7, 14, 13, 15, 5, 9, 16, 10, 18, 3, 2, 12, 4, 1}",3.724512,0.007102,0.046901
"{1, 16, 7, 2, 6, 17, 3, 13, 10, 19, 11, 4, 5, 9, 18, 20, 12, 14, 15, 8, 1}",3.904875,"{1, 16, 7, 3, 13, 10, 19, 11, 4, 5, 9, 18, 20, 12, 14, 15, 8, 6, 17, 2, 1}",3.934479,0.007581,0.046788
"{1, 7, 5, 18, 10, 20, 14, 6, 17, 16, 2, 13, 19, 8, 12, 9, 11, 15, 4, 3, 1}",3.469992,"{1, 3, 4, 15, 11, 9, 12, 8, 19, 13, 14, 10, 20, 6, 16, 2, 17, 18, 5, 7, 1}",3.562180,0.026567,0.046650
"{1, 13, 5, 16, 7, 18, 15, 10, 2, 20, 3, 9, 12, 8, 14, 19, 4, 11, 17, 6, 1}",4.090944,"{1, 7, 5, 16, 20, 2, 10, 15, 18, 6, 17, 11, 4, 19, 14, 8, 12, 9, 3, 13, 1}",4.230382,0.034084,0.047021
"{1, 12, 9, 4, 18, 13, 6, 5, 15, 14, 20, 10, 2, 16, 17, 3, 19, 8, 11, 7, 1}",4.848428,"{1, 15, 5, 6, 13, 9, 18, 4, 8, 19, 3, 17, 16, 2, 10, 20, 14, 7, 11, 12, 1}",5.266979,0.086327,0.046701
"{1, 13, 17, 7, 8, 2, 19, 11, 18, 5, 4, 20, 3, 15, 9, 10, 14, 12, 16, 6, 1}",3.883353,"{1, 13, 17, 2, 11, 18, 5, 4, 20, 19, 8, 7, 3, 15, 10, 9, 14, 12, 16, 6, 1}",4.145665,0.067548,0.047033
"{1, 15, 3, 6, 4, 5, 19, 9, 2, 12, 20, 16, 7, 10, 17, 11, 8, 18, 14, 13, 1}",4.179236,"{1, 13, 14, 18, 8, 10, 7, 16, 11, 17, 2, 20, 12, 9, 19, 5, 4, 6, 3, 15, 1}",4.184468,0.001252,0.046588
"{1, 11, 2, 17, 18, 14, 19, 10, 16, 9, 3, 5, 6, 4, 20, 12, 7, 8, 13, 15, 1}",3.949548,"{1, 11, 17, 18, 14, 19, 10, 16, 3, 5, 9, 6, 4, 20, 12, 7, 8, 2, 13, 15, 1}",4.224464,0.069607,0.046915
"{1, 9, 10, 3, 6, 11, 16, 19, 7, 2, 12, 20, 17, 4, 13, 18, 15, 8, 5, 14, 1}",4.165789,"{1, 6, 11, 16, 19, 17, 12, 7, 2, 20, 18, 4, 13, 15, 8, 5, 14, 10, 3, 9, 1}",4.208941,0.010359,0.047297
"{1, 7, 3, 15, 8, 6, 9, 12, 5, 18, 11, 20, 17, 19, 2, 16, 14, 10, 13, 4, 1}",4.036395,"{1, 15, 6, 8, 7, 3, 9, 12, 5, 18, 11, 2, 20, 17, 19, 16, 14, 10, 13, 4, 1}",4.257054,0.054667,0.046926
"{1, 17, 19, 16, 10, 6, 4, 9, 2, 14, 15, 7, 3, 8, 12, 20, 18, 5, 13, 11, 1}",4.157921,"{1, 17, 19, 16, 10, 6, 4, 9, 2, 14, 15, 3, 7, 8, 12, 20, 18, 5, 13, 11, 1}",4.156816,-0.000266,0.046800
"{1, 6, 16, 18, 20, 8, 10, 17, 5, 7, 9, 13, 19, 4, 3, 14, 2, 12, 15, 11, 1}",3.606881,"{1, 11, 15, 12, 2, 14, 3, 4, 19, 13, 9, 7, 5, 17, 10, 6, 16, 18, 8, 20, 1}",3.630622,0.006582,0.046729
"{1, 3, 15, 17, 18, 10, 20, 16, 2, 13, 8, 6, 7, 11, 4, 14, 5, 19, 12, 9, 1}",3.479337,"{1, 20, 10, 18, 17, 15, 3, 9, 12, 19, 5, 14, 4, 11, 7, 6, 8, 13, 16, 2, 1}",3.980371,0.144003,0.046878
"{1, 10, 8, 18, 11, 2, 16, 20, 7, 19, 15, 13, 3, 4, 14, 17, 9, 12, 5, 6, 1}",3.317775,"{1, 6, 5, 12, 9, 17, 14, 4, 10, 3, 13, 15, 19, 7, 20, 16, 2, 11, 18, 8, 1}",3.518058,0.060367,0.046676
"{1, 17, 4, 14, 13, 10, 19, 9, 16, 2, 7, 18, 5, 20, 11, 15, 6, 8, 12, 3, 1}",3.603932,"{1, 3, 12, 8, 6, 15, 11, 20, 5, 18, 7, 2, 16, 9, 19, 10, 13, 14, 4, 17, 1}",3.603931,0.000000,0.046667
"{1, 7, 17, 8, 6, 2, 15, 14, 3, 5, 11, 13, 19, 20, 16, 9, 12, 18, 10, 4, 1}",4.212119,"{1, 10, 18, 12, 4, 9, 16, 13, 20, 19, 5, 11, 3, 14, 15, 2, 6, 8, 17, 7, 1}",4.314898,0.024401,0.046944
"{1, 14, 18, 20, 11, 2, 3, 6, 4, 19, 13, 9, 7, 15, 12, 8, 17, 10, 16, 5, 1}",3.782758,"{1, 5, 16, 10, 19, 13, 9, 17, 8, 12, 15, 7, 4, 6, 3, 2, 11, 20, 18, 14, 1}",3.798928,0.004275,0.046868
"{1, 9, 3, 8, 14, 6, 15, 18, 2, 13, 5, 4, 16, 12, 7, 10, 11, 17, 20, 19, 1}",4.268334,"{1, 19, 20, 17, 11, 10, 7, 12, 16, 4, 5, 2, 18, 15, 13, 6, 14, 8, 3, 9, 1}",4.402465,0.031425,0.047102
"{1, 9, 3, 16, 2, 11, 4, 17, 19, 10, 12, 7, 15, 8, 6, 13, 5, 20, 18, 14, 1}",4.200256,"{1, 5, 13, 6, 8, 15, 7, 12, 19, 17, 4, 20, 11, 2, 10, 16, 3, 9, 18, 14, 1}",4.389213,0.044987,0.046897
"{1, 13, 7, 16, 2, 20, 18, 3, 11, 4, 17, 9, 6, 10, 12, 19, 14, 15, 5, 8, 1}",3.967227,"{1, 17, 9, 12, 10, 6, 4, 11, 3, 18, 20, 2, 16, 7, 13, 8, 5, 15, 14, 19, 1}",3.963375,-0.000971,0.046986
