optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score,time
"{1, 25, 27, 4, 19, 28, 18, 14, 6, 12, 15, 7, 11, 24, 29, 16, 26, 30, 9, 5, 22, 3, 20, 8, 17, 2, 13, 23, 21, 10, 1}",4.916356,"{1, 25, 27, 4, 19, 28, 26, 16, 24, 29, 9, 30, 5, 22, 3, 20, 2, 17, 8, 7, 11, 15, 12, 13, 23, 21, 10, 6, 14, 18, 1}",5.091893,0.035705,0.042730
"{1, 4, 7, 12, 11, 2, 18, 9, 22, 27, 28, 20, 8, 29, 25, 26, 19, 5, 6, 15, 13, 17, 14, 3, 30, 16, 24, 10, 23, 21, 1}",3.958541,"{1, 4, 7, 12, 11, 2, 18, 9, 22, 27, 28, 20, 8, 29, 25, 26, 19, 5, 6, 15, 13, 17, 14, 3, 30, 16, 24, 10, 23, 21, 1}",3.958541,0.000000,0.042637
"{1, 25, 17, 6, 19, 20, 15, 3, 4, 11, 24, 22, 23, 27, 28, 13, 8, 18, 9, 12, 29, 14, 10, 5, 16, 21, 2, 7, 26, 30, 1}",5.289241,"{1, 30, 26, 7, 2, 21, 5, 10, 14, 29, 12, 9, 18, 8, 13, 28, 27, 23, 22, 24, 16, 11, 4, 3, 15, 20, 19, 6, 17, 25, 1}",5.328325,0.007389,0.042586
"{1, 7, 28, 17, 14, 3, 6, 15, 5, 19, 27, 26, 24, 13, 2, 10, 29, 25, 21, 8, 20, 4, 11, 9, 18, 22, 23, 12, 16, 30, 1}",4.547805,"{1, 30, 7, 17, 28, 16, 12, 23, 22, 14, 3, 6, 5, 15, 19, 27, 26, 24, 13, 2, 10, 29, 25, 21, 8, 20, 4, 11, 9, 18, 1}",4.997005,0.098773,0.042690
"{1, 14, 22, 28, 8, 18, 2, 24, 19, 12, 29, 23, 25, 20, 3, 15, 21, 9, 17, 26, 10, 6, 11, 5, 13, 4, 7, 30, 16, 27, 1}",4.638048,"{1, 27, 16, 30, 7, 4, 13, 5, 11, 6, 26, 17, 9, 21, 15, 3, 20, 25, 23, 29, 12, 19, 24, 2, 18, 8, 28, 22, 14, 10, 1}",4.668255,0.006513,0.042660
"{1, 29, 9, 8, 22, 2, 6, 26, 12, 16, 10, 17, 15, 28, 21, 25, 19, 5, 27, 13, 30, 7, 18, 14, 4, 23, 20, 11, 3, 24, 1}",4.284010,"{1, 29, 9, 8, 22, 12, 16, 10, 26, 2, 6, 25, 17, 15, 28, 21, 5, 19, 13, 27, 30, 7, 18, 14, 4, 23, 20, 11, 3, 24, 1}",4.356297,0.016874,0.042592
"{1, 7, 28, 4, 10, 19, 29, 5, 12, 25, 24, 8, 16, 17, 2, 9, 15, 27, 22, 20, 13, 21, 14, 26, 6, 18, 23, 11, 3, 30, 1}",4.316701,"{1, 30, 3, 11, 23, 18, 6, 26, 14, 21, 13, 20, 22, 27, 15, 9, 2, 17, 8, 24, 25, 12, 5, 29, 19, 16, 10, 4, 28, 7, 1}",4.375642,0.013654,0.042779
"{1, 28, 16, 23, 30, 22, 24, 3, 21, 5, 14, 10, 12, 17, 7, 8, 6, 2, 11, 20, 9, 15, 19, 18, 13, 29, 25, 4, 26, 27, 1}",4.732084,"{1, 27, 26, 4, 25, 29, 13, 18, 19, 15, 9, 20, 11, 2, 6, 8, 7, 17, 12, 10, 14, 5, 21, 3, 24, 22, 30, 28, 16, 23, 1}",4.800420,0.014441,0.042682
"{1, 12, 14, 13, 6, 17, 23, 16, 5, 30, 8, 27, 19, 21, 20, 11, 4, 2, 24, 3, 9, 15, 22, 26, 28, 29, 18, 7, 25, 10, 1}",4.975363,"{1, 12, 14, 13, 6, 17, 23, 16, 5, 30, 8, 27, 19, 21, 20, 11, 4, 2, 24, 3, 9, 15, 22, 26, 28, 29, 7, 18, 25, 10, 1}",4.975124,-0.000048,0.043309
"{1, 19, 28, 2, 27, 4, 10, 30, 16, 29, 17, 18, 12, 11, 22, 15, 14, 23, 7, 26, 9, 6, 8, 21, 20, 13, 5, 3, 25, 24, 1}",4.471961,"{1, 24, 25, 3, 5, 20, 21, 13, 6, 8, 9, 26, 7, 23, 14, 15, 22, 11, 12, 18, 17, 29, 16, 30, 10, 4, 27, 28, 2, 19, 1}",4.544714,0.016269,0.044736
"{1, 24, 22, 30, 6, 16, 5, 25, 3, 2, 7, 8, 21, 23, 17, 26, 11, 19, 29, 9, 15, 18, 4, 20, 12, 13, 28, 27, 10, 14, 1}",4.494298,"{1, 24, 22, 30, 6, 16, 5, 25, 3, 2, 7, 8, 21, 23, 17, 26, 11, 19, 29, 9, 15, 18, 4, 20, 12, 13, 28, 27, 10, 14, 1}",4.494298,0.000000,0.042738
"{1, 17, 24, 14, 30, 19, 5, 9, 25, 8, 21, 16, 20, 6, 7, 2, 29, 18, 22, 4, 27, 13, 11, 12, 15, 28, 3, 23, 26, 10, 1}",4.662423,"{1, 17, 24, 14, 30, 19, 5, 9, 25, 8, 21, 16, 20, 6, 7, 2, 29, 18, 22, 4, 27, 13, 11, 12, 15, 28, 3, 23, 26, 10, 1}",4.662423,0.000000,0.042623
"{1, 6, 25, 24, 30, 22, 27, 3, 18, 9, 15, 2, 23, 28, 4, 21, 13, 26, 11, 17, 12, 19, 29, 10, 7, 20, 14, 5, 8, 16, 1}",4.890900,"{1, 6, 25, 24, 30, 22, 27, 3, 15, 9, 18, 11, 26, 13, 21, 17, 12, 19, 29, 10, 7, 20, 14, 5, 8, 16, 28, 23, 2, 4, 1}",5.444009,0.113090,0.042841
"{1, 25, 9, 14, 12, 23, 24, 6, 2, 5, 27, 28, 29, 21, 17, 13, 10, 3, 8, 7, 20, 22, 30, 19, 11, 4, 18, 16, 26, 15, 1}",4.482899,"{1, 25, 9, 14, 12, 23, 24, 6, 2, 5, 27, 28, 29, 21, 17, 13, 10, 3, 8, 7, 20, 22, 30, 19, 11, 4, 18, 16, 26, 15, 1}",4.482899,0.000000,0.042720
"{1, 3, 24, 15, 18, 30, 16, 4, 29, 5, 6, 8, 7, 23, 14, 13, 27, 9, 22, 26, 19, 28, 12, 17, 21, 20, 2, 25, 10, 11, 1}",4.425303,"{1, 11, 10, 28, 25, 2, 20, 21, 17, 12, 14, 23, 13, 27, 7, 8, 9, 22, 26, 19, 6, 5, 29, 4, 16, 30, 18, 15, 24, 3, 1}",4.466477,0.009304,0.042640
"{1, 16, 23, 26, 10, 27, 28, 12, 13, 20, 25, 3, 6, 2, 14, 11, 22, 30, 15, 8, 19, 24, 7, 9, 4, 21, 29, 5, 18, 17, 1}",4.519852,"{1, 16, 23, 26, 10, 27, 28, 12, 13, 20, 25, 3, 6, 2, 14, 11, 22, 30, 15, 8, 19, 24, 7, 9, 4, 21, 29, 5, 18, 17, 1}",4.519852,0.000000,0.042589
"{1, 4, 9, 18, 27, 7, 5, 2, 8, 30, 13, 11, 6, 26, 16, 29, 17, 25, 19, 28, 21, 15, 20, 24, 22, 3, 14, 12, 23, 10, 1}",4.882242,"{1, 10, 23, 12, 14, 3, 22, 24, 20, 15, 21, 28, 19, 25, 17, 29, 16, 26, 6, 11, 13, 30, 2, 8, 5, 7, 27, 18, 9, 4, 1}",4.888551,0.001292,0.043065
"{1, 24, 5, 20, 12, 16, 28, 4, 22, 21, 6, 29, 8, 10, 15, 25, 13, 26, 18, 9, 27, 3, 30, 2, 7, 14, 23, 19, 11, 17, 1}",4.308787,"{1, 17, 11, 19, 14, 7, 23, 2, 30, 3, 27, 9, 18, 26, 13, 25, 15, 10, 8, 29, 6, 21, 22, 4, 28, 16, 12, 20, 5, 24, 1}",4.324887,0.003737,0.042784
"{1, 28, 29, 19, 4, 2, 22, 5, 11, 14, 27, 6, 12, 17, 18, 20, 10, 30, 26, 16, 3, 25, 21, 8, 13, 9, 23, 24, 7, 15, 1}",4.905760,"{1, 15, 7, 24, 23, 9, 13, 8, 21, 25, 3, 28, 29, 16, 26, 30, 10, 20, 18, 17, 12, 6, 27, 14, 11, 5, 22, 2, 4, 19, 1}",5.008101,0.020861,0.042632
"{1, 2, 19, 8, 29, 18, 9, 16, 22, 3, 24, 20, 23, 21, 26, 17, 30, 12, 13, 5, 25, 27, 14, 10, 11, 28, 15, 6, 7, 4, 1}",4.258828,"{1, 2, 19, 8, 29, 18, 9, 16, 22, 3, 24, 20, 23, 21, 26, 17, 30, 12, 13, 5, 25, 27, 14, 10, 11, 28, 15, 6, 7, 4, 1}",4.258828,0.000000,0.042567
"{1, 4, 15, 28, 7, 3, 30, 29, 2, 17, 12, 22, 11, 21, 5, 14, 10, 20, 19, 16, 23, 8, 27, 13, 25, 24, 26, 6, 18, 9, 1}",4.692586,"{1, 4, 28, 7, 3, 30, 29, 2, 17, 12, 22, 11, 21, 5, 14, 16, 19, 10, 20, 8, 23, 27, 13, 25, 24, 26, 6, 18, 9, 15, 1}",4.904871,0.045238,0.044383
"{1, 6, 2, 28, 23, 29, 17, 27, 3, 8, 30, 7, 12, 4, 10, 13, 11, 16, 21, 15, 5, 18, 14, 20, 26, 9, 24, 19, 25, 22, 1}",4.891656,"{1, 26, 20, 14, 9, 24, 19, 25, 22, 6, 2, 28, 23, 29, 17, 27, 3, 8, 30, 7, 12, 4, 10, 13, 11, 16, 18, 5, 15, 21, 1}",5.270552,0.077457,0.043131
"{1, 8, 3, 30, 19, 4, 23, 24, 14, 12, 20, 22, 9, 17, 13, 18, 25, 2, 10, 6, 21, 26, 27, 5, 16, 29, 28, 7, 11, 15, 1}",4.512739,"{1, 8, 14, 24, 23, 4, 19, 30, 3, 15, 11, 7, 28, 29, 16, 5, 27, 26, 21, 6, 10, 2, 25, 18, 13, 17, 9, 22, 20, 12, 1}",4.716226,0.045092,0.042719
"{1, 10, 4, 23, 6, 24, 15, 8, 3, 22, 17, 26, 9, 2, 21, 16, 14, 30, 13, 27, 28, 5, 25, 20, 29, 19, 18, 11, 7, 12, 1}",4.230887,"{1, 12, 7, 11, 18, 19, 29, 20, 25, 5, 28, 27, 13, 30, 14, 16, 21, 2, 9, 26, 17, 22, 3, 8, 15, 24, 6, 23, 4, 10, 1}",4.230887,0.000000,0.042999
"{1, 23, 7, 8, 28, 13, 2, 11, 12, 26, 18, 9, 6, 29, 4, 16, 10, 15, 25, 24, 5, 20, 22, 14, 21, 17, 30, 19, 27, 3, 1}",4.313591,"{1, 23, 7, 2, 8, 28, 13, 11, 12, 26, 18, 9, 6, 29, 4, 16, 10, 15, 25, 24, 5, 20, 22, 14, 21, 17, 30, 19, 27, 3, 1}",4.325456,0.002751,0.042750
"{1, 15, 26, 27, 12, 6, 17, 4, 5, 30, 22, 9, 29, 18, 8, 10, 25, 13, 14, 3, 2, 20, 23, 16, 11, 19, 28, 21, 24, 7, 1}",4.476424,"{1, 15, 26, 27, 12, 6, 17, 4, 5, 30, 22, 9, 29, 18, 8, 10, 25, 13, 14, 3, 2, 20, 23, 16, 11, 19, 28, 21, 24, 7, 1}",4.476424,0.000000,0.042633
"{1, 26, 23, 4, 17, 7, 21, 20, 5, 2, 11, 25, 16, 9, 27, 6, 10, 15, 22, 3, 12, 24, 14, 8, 13, 30, 29, 28, 18, 19, 1}",4.653833,"{1, 19, 18, 28, 29, 30, 13, 8, 14, 24, 12, 3, 22, 15, 10, 6, 27, 9, 16, 25, 11, 2, 5, 20, 21, 7, 17, 4, 23, 26, 1}",4.653834,0.000000,0.043123
"{1, 29, 6, 8, 10, 30, 25, 15, 14, 18, 3, 5, 28, 24, 17, 19, 16, 21, 9, 7, 20, 11, 13, 23, 22, 26, 2, 27, 12, 4, 1}",4.347039,"{1, 29, 6, 24, 19, 17, 16, 21, 28, 5, 9, 7, 20, 11, 3, 18, 14, 25, 15, 27, 2, 13, 23, 22, 26, 12, 4, 30, 10, 8, 1}",4.487123,0.032225,0.042672
"{1, 5, 26, 19, 10, 9, 28, 14, 22, 16, 13, 3, 24, 2, 15, 20, 29, 7, 30, 17, 23, 12, 4, 11, 21, 8, 6, 25, 18, 27, 1}",4.497025,"{1, 5, 26, 10, 19, 9, 28, 14, 22, 16, 13, 3, 24, 2, 15, 20, 29, 7, 30, 17, 23, 12, 4, 11, 21, 8, 6, 25, 18, 27, 1}",4.525744,0.006386,0.042613
"{1, 2, 24, 12, 20, 28, 10, 23, 17, 8, 25, 6, 27, 18, 9, 13, 11, 29, 21, 30, 26, 3, 19, 22, 15, 16, 14, 4, 7, 5, 1}",4.935615,"{1, 2, 5, 14, 4, 7, 13, 9, 11, 29, 21, 18, 27, 6, 25, 8, 17, 23, 10, 28, 20, 12, 24, 15, 22, 19, 30, 26, 3, 16, 1}",5.093966,0.032083,0.042611
"{1, 18, 25, 27, 22, 30, 12, 13, 9, 8, 26, 24, 2, 19, 17, 21, 5, 4, 11, 7, 20, 29, 16, 15, 28, 23, 3, 10, 14, 6, 1}",4.379080,"{1, 18, 25, 27, 22, 30, 12, 13, 9, 8, 26, 24, 19, 2, 10, 3, 23, 17, 21, 5, 4, 11, 20, 7, 29, 16, 15, 28, 6, 14, 1}",4.377435,-0.000376,0.042732
"{1, 23, 5, 30, 12, 15, 27, 14, 28, 9, 10, 25, 16, 4, 26, 3, 6, 19, 2, 20, 11, 21, 24, 17, 18, 29, 7, 22, 8, 13, 1}",4.951921,"{1, 23, 5, 30, 12, 15, 27, 14, 28, 9, 10, 25, 16, 4, 26, 3, 6, 19, 2, 20, 11, 29, 21, 24, 17, 18, 7, 22, 8, 13, 1}",4.969024,0.003454,0.042731
"{1, 22, 17, 4, 30, 25, 7, 8, 23, 19, 9, 11, 20, 29, 28, 2, 10, 3, 21, 16, 15, 5, 14, 6, 13, 18, 27, 26, 24, 12, 1}",5.073696,"{1, 12, 24, 26, 27, 18, 13, 6, 14, 15, 5, 25, 7, 16, 21, 3, 10, 2, 28, 29, 20, 11, 9, 19, 23, 8, 30, 4, 17, 22, 1}",5.154460,0.015918,0.044544
"{1, 11, 25, 15, 22, 6, 5, 28, 16, 4, 18, 14, 8, 2, 23, 30, 7, 29, 3, 27, 26, 9, 13, 19, 12, 24, 17, 21, 20, 10, 1}",4.193404,"{1, 10, 22, 6, 5, 16, 4, 18, 28, 15, 25, 11, 2, 23, 8, 14, 30, 7, 29, 3, 27, 26, 9, 13, 19, 12, 24, 17, 21, 20, 1}",4.329443,0.032441,0.042960
"{1, 9, 24, 10, 22, 3, 17, 20, 8, 7, 18, 23, 25, 26, 11, 5, 6, 29, 27, 4, 2, 16, 30, 15, 13, 12, 21, 14, 19, 28, 1}",4.667194,"{1, 28, 19, 14, 21, 12, 13, 15, 30, 16, 2, 4, 27, 29, 6, 5, 11, 26, 25, 23, 18, 7, 8, 20, 17, 3, 22, 10, 24, 9, 1}",4.667195,0.000000,0.042574
"{1, 16, 10, 23, 26, 13, 22, 19, 30, 11, 3, 2, 18, 12, 29, 21, 15, 17, 25, 14, 4, 7, 27, 28, 24, 8, 5, 9, 6, 20, 1}",4.626500,"{1, 16, 10, 23, 26, 13, 22, 19, 30, 20, 6, 5, 8, 9, 24, 28, 27, 7, 4, 14, 25, 17, 15, 21, 29, 12, 18, 2, 3, 11, 1}",4.948209,0.069536,0.042611
"{1, 15, 29, 3, 20, 10, 9, 5, 14, 24, 26, 27, 28, 11, 17, 7, 30, 25, 16, 4, 21, 22, 6, 19, 2, 18, 13, 8, 12, 23, 1}",4.271437,"{1, 15, 29, 3, 20, 10, 9, 5, 14, 24, 26, 27, 28, 17, 11, 7, 30, 25, 16, 4, 21, 22, 6, 19, 2, 18, 13, 8, 12, 23, 1}",4.274765,0.000779,0.042684
"{1, 29, 16, 20, 19, 2, 7, 17, 22, 28, 23, 3, 9, 25, 8, 6, 21, 5, 24, 12, 30, 10, 4, 14, 26, 11, 13, 18, 15, 27, 1}",4.574174,"{1, 27, 15, 18, 22, 29, 16, 20, 19, 2, 7, 17, 23, 28, 3, 9, 25, 8, 6, 21, 5, 24, 12, 30, 10, 4, 14, 26, 11, 13, 1}",4.674741,0.021986,0.043037
"{1, 7, 26, 17, 18, 12, 14, 21, 8, 28, 2, 24, 4, 9, 13, 11, 20, 27, 5, 10, 23, 15, 19, 6, 3, 25, 22, 29, 16, 30, 1}",4.512705,"{1, 7, 26, 17, 18, 12, 14, 21, 8, 28, 2, 24, 4, 9, 13, 11, 20, 27, 5, 10, 23, 15, 6, 19, 3, 25, 22, 29, 16, 30, 1}",4.543658,0.006859,0.042652
"{1, 13, 12, 19, 2, 26, 10, 16, 24, 23, 4, 29, 27, 22, 5, 6, 15, 7, 21, 20, 18, 11, 17, 9, 3, 25, 30, 28, 8, 14, 1}",5.133934,"{1, 14, 8, 22, 5, 6, 15, 7, 21, 20, 18, 11, 17, 9, 25, 30, 28, 3, 12, 13, 19, 2, 26, 10, 16, 24, 23, 4, 29, 27, 1}",5.349245,0.041939,0.042583
"{1, 15, 9, 18, 8, 12, 24, 17, 6, 11, 30, 13, 20, 21, 2, 22, 16, 3, 5, 23, 27, 26, 7, 10, 29, 25, 14, 28, 19, 4, 1}",4.704258,"{1, 15, 6, 11, 17, 24, 12, 8, 18, 9, 4, 19, 28, 14, 25, 29, 10, 7, 26, 27, 23, 5, 3, 16, 22, 2, 21, 20, 13, 30, 1}",4.923895,0.046689,0.042589
"{1, 16, 27, 19, 8, 10, 28, 12, 7, 6, 14, 11, 13, 15, 17, 25, 2, 21, 22, 24, 4, 23, 3, 20, 29, 18, 30, 26, 5, 9, 1}",4.453819,"{1, 9, 5, 26, 30, 18, 29, 20, 3, 23, 4, 24, 22, 21, 2, 25, 17, 15, 13, 11, 14, 6, 7, 12, 28, 10, 8, 19, 27, 16, 1}",4.453820,0.000000,0.042635
"{1, 10, 24, 16, 12, 15, 11, 19, 29, 26, 27, 8, 2, 21, 9, 13, 28, 7, 5, 17, 25, 18, 30, 20, 4, 6, 22, 14, 23, 3, 1}",4.131547,"{1, 3, 23, 14, 22, 6, 4, 20, 30, 18, 25, 17, 5, 7, 28, 13, 9, 21, 2, 8, 27, 26, 29, 11, 19, 15, 12, 16, 24, 10, 1}",4.130947,-0.000145,0.042648
"{1, 21, 24, 30, 16, 18, 15, 8, 11, 7, 4, 27, 9, 26, 3, 28, 25, 13, 5, 17, 14, 20, 19, 10, 2, 12, 6, 29, 23, 22, 1}",4.741512,"{1, 22, 21, 24, 30, 16, 15, 8, 11, 7, 4, 27, 26, 9, 3, 28, 25, 13, 18, 5, 14, 17, 20, 19, 10, 2, 12, 6, 29, 23, 1}",4.774744,0.007009,0.044794
"{1, 23, 19, 20, 25, 14, 22, 5, 15, 27, 11, 10, 4, 9, 30, 8, 24, 29, 16, 12, 18, 26, 7, 3, 17, 28, 2, 6, 13, 21, 1}",4.390458,"{1, 21, 13, 6, 2, 28, 26, 7, 12, 18, 16, 29, 30, 24, 8, 3, 17, 15, 27, 5, 14, 23, 19, 20, 25, 22, 9, 4, 10, 11, 1}",4.749231,0.081717,0.042878
"{1, 4, 24, 16, 9, 21, 17, 19, 30, 14, 10, 5, 25, 22, 23, 27, 2, 18, 8, 7, 13, 11, 15, 29, 12, 6, 20, 26, 28, 3, 1}",4.065428,"{1, 3, 28, 26, 20, 6, 12, 29, 15, 11, 7, 8, 18, 2, 27, 23, 22, 25, 5, 10, 13, 14, 30, 19, 17, 21, 4, 16, 24, 9, 1}",4.185053,0.029425,0.042863
"{1, 29, 26, 2, 16, 24, 20, 6, 25, 5, 14, 9, 13, 4, 27, 15, 23, 10, 30, 12, 11, 7, 28, 17, 22, 19, 8, 3, 21, 18, 1}",5.126740,"{1, 21, 3, 8, 19, 22, 17, 28, 7, 11, 12, 30, 10, 23, 15, 27, 4, 13, 9, 14, 5, 25, 6, 20, 24, 18, 16, 2, 26, 29, 1}",5.168900,0.008224,0.042591
"{1, 25, 11, 27, 21, 19, 15, 10, 9, 29, 12, 3, 28, 17, 7, 30, 22, 18, 24, 4, 8, 6, 2, 16, 26, 23, 14, 5, 13, 20, 1}",4.222694,"{1, 20, 13, 5, 14, 23, 26, 16, 2, 6, 8, 4, 24, 18, 22, 30, 7, 17, 28, 3, 12, 29, 9, 10, 15, 19, 21, 27, 11, 25, 1}",4.222693,0.000000,0.042639
"{1, 12, 25, 22, 21, 30, 14, 11, 29, 16, 28, 15, 26, 13, 27, 18, 9, 3, 6, 4, 5, 8, 19, 7, 23, 2, 24, 20, 10, 17, 1}",4.444410,"{1, 12, 25, 22, 21, 30, 14, 11, 29, 17, 10, 20, 24, 2, 23, 7, 19, 5, 8, 4, 6, 3, 9, 18, 27, 13, 26, 15, 28, 16, 1}",4.672892,0.051409,0.042663
"{1, 13, 12, 22, 6, 17, 4, 27, 28, 7, 26, 30, 8, 10, 15, 25, 20, 29, 18, 14, 16, 19, 3, 5, 23, 11, 2, 21, 24, 9, 1}",4.924983,"{1, 13, 12, 22, 6, 4, 27, 28, 7, 26, 30, 8, 10, 18, 14, 16, 19, 3, 5, 23, 11, 2, 21, 24, 9, 29, 15, 25, 20, 17, 1}",4.975321,0.010221,0.043029
"{1, 19, 3, 17, 9, 25, 13, 30, 16, 15, 8, 2, 4, 10, 28, 29, 23, 18, 6, 5, 7, 20, 26, 27, 24, 22, 12, 21, 11, 14, 1}",4.696513,"{1, 14, 11, 21, 12, 22, 24, 27, 26, 20, 7, 5, 6, 18, 23, 10, 29, 28, 30, 25, 9, 17, 3, 13, 16, 15, 8, 4, 2, 19, 1}",4.792131,0.020359,0.042646
"{1, 11, 10, 3, 13, 24, 19, 20, 29, 16, 27, 8, 6, 15, 18, 30, 4, 23, 26, 17, 5, 14, 25, 21, 22, 2, 28, 7, 9, 12, 1}",4.875173,"{1, 11, 10, 19, 3, 13, 24, 29, 20, 16, 27, 8, 6, 15, 18, 30, 4, 23, 26, 17, 14, 5, 12, 9, 7, 28, 2, 22, 21, 25, 1}",5.095569,0.045208,0.043026
"{1, 20, 16, 19, 23, 5, 27, 4, 28, 14, 21, 15, 22, 13, 30, 17, 12, 11, 7, 24, 29, 26, 10, 9, 3, 25, 8, 18, 6, 2, 1}",4.303143,"{1, 2, 20, 6, 18, 8, 25, 3, 9, 10, 26, 29, 24, 7, 11, 12, 17, 30, 13, 22, 15, 21, 14, 28, 4, 27, 5, 23, 19, 16, 1}",4.413878,0.025734,0.042633
"{1, 12, 14, 10, 24, 7, 8, 6, 15, 21, 18, 9, 3, 16, 28, 11, 30, 19, 27, 17, 26, 13, 5, 22, 20, 4, 23, 25, 2, 29, 1}",4.349142,"{1, 12, 14, 10, 24, 7, 8, 6, 21, 15, 18, 9, 3, 16, 28, 11, 30, 19, 27, 17, 26, 13, 5, 22, 20, 4, 23, 2, 25, 29, 1}",4.399884,0.011667,0.042620
"{1, 25, 22, 26, 12, 9, 28, 7, 14, 2, 18, 20, 29, 13, 11, 5, 4, 10, 17, 3, 19, 15, 6, 30, 16, 21, 8, 27, 23, 24, 1}",3.881927,"{1, 24, 23, 27, 8, 21, 16, 30, 6, 15, 3, 17, 19, 10, 4, 5, 11, 13, 29, 20, 18, 2, 14, 26, 7, 28, 9, 12, 22, 25, 1}",3.876859,-0.001305,0.042621
"{1, 5, 6, 26, 8, 30, 15, 17, 2, 14, 24, 21, 29, 7, 19, 23, 27, 9, 11, 20, 28, 16, 12, 22, 3, 4, 25, 13, 18, 10, 1}",4.346686,"{1, 10, 18, 13, 25, 4, 3, 22, 12, 16, 28, 20, 11, 9, 27, 23, 19, 7, 29, 21, 24, 14, 2, 17, 15, 30, 8, 26, 6, 5, 1}",4.346685,0.000000,0.044626
"{1, 17, 29, 13, 4, 11, 2, 8, 23, 21, 7, 6, 28, 20, 24, 14, 27, 3, 15, 30, 26, 10, 9, 16, 5, 18, 19, 25, 12, 22, 1}",4.058740,"{1, 29, 13, 4, 22, 12, 11, 2, 8, 23, 21, 7, 6, 28, 27, 3, 14, 15, 24, 20, 25, 19, 18, 5, 16, 9, 30, 26, 10, 17, 1}",4.139579,0.019917,0.042758
"{1, 13, 7, 5, 26, 22, 12, 18, 4, 9, 28, 27, 11, 2, 29, 3, 19, 21, 14, 17, 10, 30, 23, 6, 15, 24, 20, 8, 25, 16, 1}",4.838961,"{1, 13, 26, 5, 7, 22, 19, 21, 14, 3, 12, 18, 4, 9, 28, 27, 11, 2, 29, 17, 10, 30, 23, 6, 15, 24, 20, 8, 25, 16, 1}",4.945158,0.021946,0.042802
"{1, 4, 18, 27, 11, 26, 23, 2, 12, 6, 14, 7, 16, 13, 24, 20, 29, 10, 22, 28, 15, 25, 9, 21, 3, 8, 5, 30, 17, 19, 1}",4.737916,"{1, 19, 17, 30, 5, 8, 3, 21, 9, 15, 28, 22, 10, 26, 11, 4, 18, 27, 23, 2, 12, 6, 14, 7, 16, 13, 24, 20, 29, 25, 1}",5.082436,0.072716,0.042910
"{1, 6, 18, 2, 7, 22, 27, 12, 23, 21, 11, 13, 25, 24, 20, 5, 8, 26, 19, 15, 28, 17, 3, 14, 16, 30, 4, 9, 29, 10, 1}",4.276416,"{1, 10, 29, 9, 4, 30, 16, 14, 3, 17, 28, 15, 19, 26, 8, 5, 20, 24, 25, 13, 11, 21, 23, 12, 22, 7, 2, 18, 27, 6, 1}",4.292253,0.003703,0.042670
"{1, 2, 11, 5, 18, 13, 6, 8, 3, 15, 24, 17, 19, 27, 22, 29, 9, 23, 28, 20, 21, 26, 30, 14, 16, 7, 10, 12, 25, 4, 1}",4.328433,"{1, 4, 25, 12, 10, 7, 16, 14, 30, 26, 21, 20, 28, 23, 9, 29, 22, 27, 19, 17, 24, 15, 3, 8, 6, 13, 18, 5, 11, 2, 1}",4.328434,0.000000,0.042757
"{1, 18, 23, 16, 25, 11, 24, 10, 6, 3, 12, 17, 4, 27, 13, 9, 7, 8, 15, 5, 22, 14, 29, 19, 21, 26, 30, 20, 28, 2, 1}",4.244027,"{1, 18, 23, 16, 25, 11, 24, 10, 6, 3, 17, 12, 4, 27, 13, 9, 7, 8, 15, 5, 22, 14, 29, 19, 21, 26, 30, 20, 28, 2, 1}",4.266316,0.005252,0.042627
"{1, 7, 23, 11, 8, 26, 4, 10, 9, 17, 25, 12, 18, 24, 20, 30, 3, 19, 29, 28, 14, 16, 13, 22, 5, 21, 15, 27, 6, 2, 1}",4.738522,"{1, 7, 23, 11, 8, 26, 4, 10, 9, 17, 25, 12, 18, 24, 20, 30, 3, 19, 29, 28, 16, 14, 13, 22, 5, 21, 15, 27, 2, 6, 1}",4.747979,0.001996,0.042571
"{1, 10, 18, 9, 14, 5, 2, 8, 17, 12, 3, 4, 19, 15, 23, 28, 24, 6, 16, 11, 30, 20, 26, 22, 13, 29, 7, 21, 27, 25, 1}",4.607795,"{1, 10, 18, 9, 14, 5, 2, 8, 17, 12, 3, 4, 19, 15, 23, 28, 24, 6, 16, 11, 30, 20, 26, 22, 13, 29, 7, 21, 27, 25, 1}",4.607795,0.000000,0.042691
"{1, 5, 29, 21, 2, 14, 27, 13, 24, 4, 7, 15, 28, 26, 12, 6, 10, 11, 22, 18, 20, 8, 16, 19, 9, 25, 30, 3, 23, 17, 1}",4.398877,"{1, 17, 23, 3, 30, 25, 9, 19, 16, 8, 20, 18, 22, 11, 10, 6, 12, 26, 28, 15, 7, 4, 24, 13, 27, 14, 2, 21, 29, 5, 1}",4.398878,0.000000,0.042695
"{1, 9, 21, 3, 29, 23, 8, 16, 10, 30, 13, 7, 17, 22, 12, 14, 20, 19, 15, 6, 26, 27, 2, 5, 24, 25, 18, 28, 4, 11, 1}",4.597532,"{1, 9, 21, 3, 29, 23, 8, 16, 10, 30, 13, 7, 17, 22, 12, 14, 20, 19, 15, 6, 26, 27, 2, 24, 5, 25, 18, 28, 4, 11, 1}",4.605569,0.001748,0.043057
